name,type,source
TG(14:0/i-24:0/i-21:0),compound,food_db
TG(i-14:0/i-24:0/21:0),compound,food_db
TG(i-14:0/i-24:0/i-21:0),compound,food_db
TG(14:0/i-24:0/22:0),compound,food_db
TG(14:0/i-24:0/i-22:0),compound,food_db
TG(i-14:0/i-24:0/22:0),compound,food_db
TG(i-14:0/i-24:0/i-22:0),compound,food_db
TG(14:0/i-24:0/i-24:0),compound,food_db
TG(i-14:0/i-24:0/i-24:0),compound,food_db
TG(i-14:0/i-24:0/a-25:0)[rac],compound,food_db
TG(14:0/i-24:0/a-25:0)[rac],compound,food_db
TG(14:0/a-25:0/8:0)[rac],compound,food_db
TG(i-14:0/a-25:0/8:0)[rac],compound,food_db
TG(14:0/a-25:0/10:0)[rac],compound,food_db
TG(i-14:0/a-25:0/10:0)[rac],compound,food_db
TG(i-14:0/a-25:0/i-12:0)[rac],compound,food_db
TG(14:0/a-25:0/12:0)[rac],compound,food_db
TG(i-14:0/a-25:0/12:0)[rac],compound,food_db
TG(14:0/a-25:0/i-12:0)[rac],compound,food_db
TG(14:0/a-25:0/a-13:0)[rac],compound,food_db
TG(i-14:0/a-25:0/a-13:0)[rac],compound,food_db
TG(i-14:0/a-25:0/i-13:0)[rac],compound,food_db
TG(14:0/a-25:0/13:0)[rac],compound,food_db
TG(i-14:0/a-25:0/13:0)[rac],compound,food_db
TG(14:0/a-25:0/i-13:0)[rac],compound,food_db
TG(i-14:0/a-25:0/14:0)[rac],compound,food_db
TG(14:0/a-25:0/i-14:0)[rac],compound,food_db
TG(14:0/a-25:0/a-15:0)[rac],compound,food_db
TG(i-14:0/a-25:0/a-15:0)[rac],compound,food_db
TG(i-14:0/a-25:0/i-15:0)[rac],compound,food_db
TG(14:0/a-25:0/15:0)[rac],compound,food_db
TG(i-14:0/a-25:0/15:0)[rac],compound,food_db
TG(14:0/a-25:0/i-15:0)[rac],compound,food_db
TG(i-14:0/a-25:0/i-16:0)[rac],compound,food_db
TG(14:0/a-25:0/16:0)[rac],compound,food_db
TG(i-14:0/a-25:0/16:0)[rac],compound,food_db
TG(14:0/a-25:0/i-16:0)[rac],compound,food_db
TG(14:0/a-25:0/a-17:0)[rac],compound,food_db
TG(i-14:0/a-25:0/a-17:0)[rac],compound,food_db
TG(i-14:0/a-25:0/i-17:0)[rac],compound,food_db
TG(14:0/a-25:0/17:0)[rac],compound,food_db
TG(i-14:0/a-25:0/17:0)[rac],compound,food_db
TG(14:0/a-25:0/i-17:0)[rac],compound,food_db
TG(i-14:0/a-25:0/i-18:0)[rac],compound,food_db
TG(14:0/a-25:0/18:0)[rac],compound,food_db
TG(i-14:0/a-25:0/18:0)[rac],compound,food_db
TG(14:0/a-25:0/i-18:0)[rac],compound,food_db
TG(i-14:0/a-25:0/i-19:0)[rac],compound,food_db
TG(14:0/a-25:0/19:0)[rac],compound,food_db
TG(i-14:0/a-25:0/19:0)[rac],compound,food_db
TG(14:0/a-25:0/i-19:0)[rac],compound,food_db
TG(i-14:0/a-25:0/i-20:0)[rac],compound,food_db
TG(14:0/a-25:0/20:0)[rac],compound,food_db
TG(i-14:0/a-25:0/20:0)[rac],compound,food_db
TG(14:0/a-25:0/i-20:0)[rac],compound,food_db
TG(14:0/a-25:0/a-21:0)[rac],compound,food_db
TG(i-14:0/a-25:0/a-21:0)[rac],compound,food_db
TG(i-14:0/a-25:0/i-21:0)[rac],compound,food_db
TG(14:0/a-25:0/21:0)[rac],compound,food_db
TG(i-14:0/a-25:0/21:0)[rac],compound,food_db
TG(14:0/a-25:0/i-21:0)[rac],compound,food_db
TG(i-14:0/a-25:0/i-22:0)[rac],compound,food_db
TG(14:0/a-25:0/22:0)[rac],compound,food_db
TG(i-14:0/a-25:0/22:0)[rac],compound,food_db
TG(14:0/a-25:0/i-22:0)[rac],compound,food_db
TG(i-14:0/a-25:0/i-24:0)[rac],compound,food_db
TG(14:0/a-25:0/i-24:0)[rac],compound,food_db
TG(14:0/a-25:0/a-25:0)[rac],compound,food_db
TG(i-14:0/a-25:0/a-25:0)[rac],compound,food_db
TG(a-15:0/8:0/8:0)[rac],compound,food_db
TG(i-15:0/8:0/8:0),compound,food_db
TG(15:0/8:0/8:0),compound,food_db
TG(a-15:0/8:0/10:0)[rac],compound,food_db
TG(i-15:0/8:0/10:0),compound,food_db
TG(15:0/8:0/10:0),compound,food_db
TG(a-15:0/8:0/12:0)[rac],compound,food_db
TG(a-15:0/8:0/i-12:0)[rac],compound,food_db
TG(i-15:0/8:0/i-12:0),compound,food_db
TG(i-15:0/8:0/12:0),compound,food_db
TG(15:0/8:0/12:0),compound,food_db
TG(15:0/8:0/i-12:0),compound,food_db
TG(a-15:0/8:0/a-13:0)[rac],compound,food_db
TG(a-15:0/8:0/13:0)[rac],compound,food_db
TG(a-15:0/8:0/i-13:0)[rac],compound,food_db
TG(i-15:0/8:0/i-13:0),compound,food_db
TG(i-15:0/8:0/a-13:0)[rac],compound,food_db
TG(i-15:0/8:0/13:0),compound,food_db
TG(15:0/8:0/13:0),compound,food_db
TG(15:0/8:0/i-13:0),compound,food_db
TG(15:0/8:0/a-13:0)[rac],compound,food_db
TG(a-15:0/8:0/14:0)[rac],compound,food_db
TG(a-15:0/8:0/i-14:0)[rac],compound,food_db
TG(i-15:0/8:0/i-14:0),compound,food_db
TG(i-15:0/8:0/14:0),compound,food_db
TG(15:0/8:0/14:0),compound,food_db
TG(15:0/8:0/i-14:0),compound,food_db
TG(a-15:0/a-15:0/8:0)[rac],compound,food_db
TG(a-15:0/8:0/15:0)[rac],compound,food_db
TG(a-15:0/8:0/i-15:0)[rac],compound,food_db
TG(i-15:0/i-15:0/8:0),compound,food_db
TG(i-15:0/8:0/a-15:0)[rac],compound,food_db
TG(i-15:0/8:0/15:0),compound,food_db
TG(15:0/15:0/8:0),compound,food_db
TG(15:0/8:0/i-15:0),compound,food_db
TG(15:0/8:0/a-15:0)[rac],compound,food_db
TG(a-15:0/8:0/16:0)[rac],compound,food_db
TG(a-15:0/8:0/i-16:0)[rac],compound,food_db
TG(i-15:0/8:0/i-16:0),compound,food_db
TG(i-15:0/8:0/16:0),compound,food_db
TG(15:0/8:0/16:0),compound,food_db
TG(15:0/8:0/i-16:0),compound,food_db
TG(a-15:0/8:0/a-17:0)[rac],compound,food_db
TG(a-15:0/8:0/17:0)[rac],compound,food_db
TG(a-15:0/8:0/i-17:0)[rac],compound,food_db
TG(i-15:0/8:0/i-17:0),compound,food_db
TG(i-15:0/8:0/a-17:0)[rac],compound,food_db
TG(i-15:0/8:0/17:0),compound,food_db
TG(15:0/8:0/17:0),compound,food_db
TG(15:0/8:0/i-17:0),compound,food_db
TG(15:0/8:0/a-17:0)[rac],compound,food_db
TG(a-15:0/8:0/18:0)[rac],compound,food_db
TG(a-15:0/8:0/i-18:0)[rac],compound,food_db
TG(i-15:0/8:0/i-18:0),compound,food_db
TG(i-15:0/8:0/18:0),compound,food_db
TG(15:0/8:0/18:0),compound,food_db
TG(15:0/8:0/i-18:0),compound,food_db
TG(a-15:0/8:0/19:0)[rac],compound,food_db
TG(a-15:0/8:0/i-19:0)[rac],compound,food_db
TG(i-15:0/8:0/i-19:0),compound,food_db
TG(i-15:0/8:0/19:0),compound,food_db
TG(15:0/8:0/19:0),compound,food_db
TG(15:0/8:0/i-19:0),compound,food_db
TG(a-15:0/8:0/20:0)[rac],compound,food_db
TG(a-15:0/8:0/i-20:0)[rac],compound,food_db
TG(i-15:0/8:0/i-20:0),compound,food_db
TG(i-15:0/8:0/20:0),compound,food_db
TG(15:0/8:0/20:0),compound,food_db
TG(15:0/8:0/i-20:0),compound,food_db
TG(a-15:0/8:0/a-21:0)[rac],compound,food_db
TG(a-15:0/8:0/21:0)[rac],compound,food_db
TG(a-15:0/8:0/i-21:0)[rac],compound,food_db
TG(i-15:0/8:0/i-21:0),compound,food_db
TG(i-15:0/8:0/a-21:0)[rac],compound,food_db
TG(i-15:0/8:0/21:0),compound,food_db
TG(15:0/8:0/21:0),compound,food_db
TG(15:0/8:0/i-21:0),compound,food_db
TG(15:0/8:0/a-21:0)[rac],compound,food_db
TG(a-15:0/8:0/22:0)[rac],compound,food_db
TG(a-15:0/8:0/i-22:0)[rac],compound,food_db
TG(i-15:0/8:0/i-22:0),compound,food_db
TG(i-15:0/8:0/22:0),compound,food_db
TG(15:0/8:0/22:0),compound,food_db
TG(15:0/8:0/i-22:0),compound,food_db
TG(a-15:0/8:0/i-24:0)[rac],compound,food_db
TG(i-15:0/8:0/i-24:0),compound,food_db
TG(15:0/8:0/i-24:0),compound,food_db
TG(a-15:0/8:0/a-25:0)[rac],compound,food_db
TG(i-15:0/8:0/a-25:0)[rac],compound,food_db
TG(15:0/8:0/a-25:0)[rac],compound,food_db
TG(a-15:0/10:0/8:0)[rac],compound,food_db
TG(i-15:0/10:0/8:0),compound,food_db
TG(15:0/10:0/8:0),compound,food_db
TG(a-15:0/10:0/10:0)[rac],compound,food_db
TG(i-15:0/10:0/10:0),compound,food_db
TG(15:0/10:0/10:0),compound,food_db
TG(a-15:0/10:0/12:0)[rac],compound,food_db
TG(a-15:0/10:0/i-12:0)[rac],compound,food_db
TG(i-15:0/10:0/i-12:0),compound,food_db
TG(i-15:0/10:0/12:0),compound,food_db
TG(15:0/10:0/12:0),compound,food_db
TG(15:0/10:0/i-12:0),compound,food_db
TG(a-15:0/10:0/a-13:0)[rac],compound,food_db
TG(a-15:0/10:0/13:0)[rac],compound,food_db
TG(a-15:0/10:0/i-13:0)[rac],compound,food_db
TG(i-15:0/10:0/i-13:0),compound,food_db
TG(i-15:0/10:0/a-13:0)[rac],compound,food_db
TG(i-15:0/10:0/13:0),compound,food_db
TG(15:0/10:0/13:0),compound,food_db
TG(15:0/10:0/i-13:0),compound,food_db
TG(15:0/10:0/a-13:0)[rac],compound,food_db
TG(a-15:0/10:0/14:0)[rac],compound,food_db
TG(a-15:0/10:0/i-14:0)[rac],compound,food_db
TG(i-15:0/10:0/i-14:0),compound,food_db
TG(i-15:0/10:0/14:0),compound,food_db
TG(15:0/10:0/14:0),compound,food_db
TG(15:0/10:0/i-14:0),compound,food_db
TG(a-15:0/a-15:0/10:0)[rac],compound,food_db
TG(a-15:0/10:0/15:0)[rac],compound,food_db
TG(a-15:0/10:0/i-15:0)[rac],compound,food_db
TG(i-15:0/i-15:0/10:0),compound,food_db
TG(i-15:0/10:0/a-15:0)[rac],compound,food_db
TG(i-15:0/10:0/15:0),compound,food_db
TG(15:0/15:0/10:0),compound,food_db
TG(15:0/10:0/i-15:0),compound,food_db
TG(15:0/10:0/a-15:0)[rac],compound,food_db
TG(a-15:0/10:0/16:0)[rac],compound,food_db
TG(a-15:0/10:0/i-16:0)[rac],compound,food_db
TG(i-15:0/10:0/i-16:0),compound,food_db
TG(i-15:0/10:0/16:0),compound,food_db
TG(15:0/10:0/16:0),compound,food_db
TG(15:0/10:0/i-16:0),compound,food_db
TG(a-15:0/10:0/a-17:0)[rac],compound,food_db
TG(a-15:0/10:0/17:0)[rac],compound,food_db
TG(a-15:0/10:0/i-17:0)[rac],compound,food_db
TG(i-15:0/10:0/i-17:0),compound,food_db
TG(i-15:0/10:0/a-17:0)[rac],compound,food_db
TG(i-15:0/10:0/17:0),compound,food_db
TG(15:0/10:0/17:0),compound,food_db
TG(15:0/10:0/i-17:0),compound,food_db
TG(15:0/10:0/a-17:0)[rac],compound,food_db
TG(a-15:0/10:0/18:0)[rac],compound,food_db
TG(a-15:0/10:0/i-18:0)[rac],compound,food_db
TG(i-15:0/10:0/i-18:0),compound,food_db
TG(i-15:0/10:0/18:0),compound,food_db
TG(15:0/10:0/18:0),compound,food_db
TG(15:0/10:0/i-18:0),compound,food_db
TG(a-15:0/10:0/19:0)[rac],compound,food_db
TG(a-15:0/10:0/i-19:0)[rac],compound,food_db
TG(i-15:0/10:0/i-19:0),compound,food_db
TG(i-15:0/10:0/19:0),compound,food_db
TG(15:0/10:0/19:0),compound,food_db
TG(15:0/10:0/i-19:0),compound,food_db
TG(a-15:0/10:0/20:0)[rac],compound,food_db
TG(a-15:0/10:0/i-20:0)[rac],compound,food_db
TG(i-15:0/10:0/i-20:0),compound,food_db
TG(i-15:0/10:0/20:0),compound,food_db
TG(15:0/10:0/20:0),compound,food_db
TG(15:0/10:0/i-20:0),compound,food_db
TG(a-15:0/10:0/a-21:0)[rac],compound,food_db
TG(a-15:0/10:0/21:0)[rac],compound,food_db
TG(a-15:0/10:0/i-21:0)[rac],compound,food_db
TG(i-15:0/10:0/i-21:0),compound,food_db
TG(i-15:0/10:0/a-21:0)[rac],compound,food_db
TG(i-15:0/10:0/21:0),compound,food_db
TG(15:0/10:0/21:0),compound,food_db
TG(15:0/10:0/i-21:0),compound,food_db
TG(15:0/10:0/a-21:0)[rac],compound,food_db
TG(a-15:0/10:0/22:0)[rac],compound,food_db
TG(a-15:0/10:0/i-22:0)[rac],compound,food_db
TG(i-15:0/10:0/i-22:0),compound,food_db
TG(i-15:0/10:0/22:0),compound,food_db
TG(15:0/10:0/22:0),compound,food_db
TG(15:0/10:0/i-22:0),compound,food_db
TG(a-15:0/10:0/i-24:0)[rac],compound,food_db
TG(i-15:0/10:0/i-24:0),compound,food_db
TG(15:0/10:0/i-24:0),compound,food_db
TG(a-15:0/10:0/a-25:0)[rac],compound,food_db
TG(i-15:0/10:0/a-25:0)[rac],compound,food_db
TG(15:0/10:0/a-25:0)[rac],compound,food_db
TG(15:0/i-12:0/8:0),compound,food_db
TG(a-15:0/12:0/8:0)[rac],compound,food_db
TG(a-15:0/i-12:0/8:0)[rac],compound,food_db
TG(i-15:0/i-12:0/8:0),compound,food_db
TG(i-15:0/12:0/8:0),compound,food_db
TG(15:0/12:0/8:0),compound,food_db
TG(15:0/i-12:0/10:0),compound,food_db
TG(a-15:0/12:0/10:0)[rac],compound,food_db
TG(a-15:0/i-12:0/10:0)[rac],compound,food_db
TG(i-15:0/i-12:0/10:0),compound,food_db
TG(i-15:0/12:0/10:0),compound,food_db
TG(15:0/12:0/10:0),compound,food_db
TG(15:0/i-12:0/12:0),compound,food_db
TG(a-15:0/12:0/12:0)[rac],compound,food_db
TG(a-15:0/12:0/i-12:0)[rac],compound,food_db
TG(a-15:0/i-12:0/i-12:0)[rac],compound,food_db
TG(a-15:0/i-12:0/12:0)[rac],compound,food_db
TG(i-15:0/12:0/i-12:0),compound,food_db
TG(15:0/i-12:0/i-12:0),compound,food_db
TG(i-15:0/i-12:0/12:0),compound,food_db
TG(i-15:0/i-12:0/i-12:0),compound,food_db
TG(i-15:0/12:0/12:0),compound,food_db
TG(15:0/12:0/12:0),compound,food_db
TG(15:0/12:0/i-12:0),compound,food_db
TG(a-15:0/12:0/a-13:0)[rac],compound,food_db
TG(15:0/i-12:0/13:0),compound,food_db
TG(a-15:0/12:0/13:0)[rac],compound,food_db
TG(a-15:0/12:0/i-13:0)[rac],compound,food_db
TG(a-15:0/i-12:0/i-13:0)[rac],compound,food_db
TG(a-15:0/i-12:0/13:0)[rac],compound,food_db
TG(i-15:0/12:0/i-13:0),compound,food_db
TG(i-15:0/i-12:0/a-13:0)[rac],compound,food_db
TG(15:0/i-12:0/a-13:0)[rac],compound,food_db
TG(a-15:0/i-12:0/a-13:0)[rac],compound,food_db
TG(15:0/i-12:0/i-13:0),compound,food_db
TG(i-15:0/i-12:0/13:0),compound,food_db
TG(i-15:0/12:0/a-13:0)[rac],compound,food_db
TG(i-15:0/i-12:0/i-13:0),compound,food_db
TG(i-15:0/12:0/13:0),compound,food_db
TG(15:0/12:0/13:0),compound,food_db
TG(15:0/12:0/i-13:0),compound,food_db
TG(15:0/12:0/a-13:0)[rac],compound,food_db
TG(15:0/i-12:0/14:0),compound,food_db
TG(a-15:0/12:0/14:0)[rac],compound,food_db
TG(a-15:0/12:0/i-14:0)[rac],compound,food_db
TG(a-15:0/i-12:0/i-14:0)[rac],compound,food_db
TG(a-15:0/i-12:0/14:0)[rac],compound,food_db
TG(i-15:0/12:0/i-14:0),compound,food_db
TG(15:0/i-12:0/i-14:0),compound,food_db
TG(i-15:0/i-12:0/14:0),compound,food_db
TG(i-15:0/i-12:0/i-14:0),compound,food_db
TG(i-15:0/12:0/14:0),compound,food_db
TG(15:0/12:0/14:0),compound,food_db
TG(15:0/12:0/i-14:0),compound,food_db
TG(a-15:0/a-15:0/12:0)[rac],compound,food_db
TG(15:0/15:0/i-12:0),compound,food_db
TG(a-15:0/12:0/15:0)[rac],compound,food_db
TG(a-15:0/12:0/i-15:0)[rac],compound,food_db
TG(a-15:0/i-12:0/i-15:0)[rac],compound,food_db
TG(a-15:0/i-12:0/15:0)[rac],compound,food_db
TG(i-15:0/i-15:0/12:0),compound,food_db
TG(i-15:0/i-12:0/a-15:0)[rac],compound,food_db
TG(15:0/i-12:0/a-15:0)[rac],compound,food_db
TG(a-15:0/a-15:0/i-12:0)[rac],compound,food_db
TG(15:0/i-12:0/i-15:0),compound,food_db
TG(i-15:0/i-12:0/15:0),compound,food_db
TG(i-15:0/12:0/a-15:0)[rac],compound,food_db
TG(i-15:0/i-15:0/i-12:0),compound,food_db
TG(i-15:0/12:0/15:0),compound,food_db
TG(15:0/15:0/12:0),compound,food_db
TG(15:0/12:0/i-15:0),compound,food_db
TG(15:0/12:0/a-15:0)[rac],compound,food_db
TG(15:0/i-12:0/16:0),compound,food_db
TG(a-15:0/12:0/16:0)[rac],compound,food_db
TG(a-15:0/12:0/i-16:0)[rac],compound,food_db
TG(a-15:0/i-12:0/i-16:0)[rac],compound,food_db
TG(a-15:0/i-12:0/16:0)[rac],compound,food_db
TG(i-15:0/12:0/i-16:0),compound,food_db
TG(15:0/i-12:0/i-16:0),compound,food_db
TG(i-15:0/i-12:0/16:0),compound,food_db
TG(i-15:0/i-12:0/i-16:0),compound,food_db
TG(i-15:0/12:0/16:0),compound,food_db
TG(15:0/12:0/16:0),compound,food_db
TG(15:0/12:0/i-16:0),compound,food_db
TG(a-15:0/12:0/a-17:0)[rac],compound,food_db
TG(15:0/i-12:0/17:0),compound,food_db
TG(a-15:0/12:0/17:0)[rac],compound,food_db
TG(a-15:0/12:0/i-17:0)[rac],compound,food_db
TG(a-15:0/i-12:0/i-17:0)[rac],compound,food_db
TG(a-15:0/i-12:0/17:0)[rac],compound,food_db
TG(i-15:0/12:0/i-17:0),compound,food_db
TG(i-15:0/i-12:0/a-17:0)[rac],compound,food_db
TG(15:0/i-12:0/a-17:0)[rac],compound,food_db
TG(a-15:0/i-12:0/a-17:0)[rac],compound,food_db
TG(15:0/i-12:0/i-17:0),compound,food_db
TG(i-15:0/i-12:0/17:0),compound,food_db
TG(i-15:0/12:0/a-17:0)[rac],compound,food_db
TG(i-15:0/i-12:0/i-17:0),compound,food_db
TG(i-15:0/12:0/17:0),compound,food_db
TG(15:0/12:0/17:0),compound,food_db
TG(15:0/12:0/i-17:0),compound,food_db
TG(15:0/12:0/a-17:0)[rac],compound,food_db
TG(15:0/i-12:0/18:0),compound,food_db
TG(a-15:0/12:0/18:0)[rac],compound,food_db
TG(a-15:0/12:0/i-18:0)[rac],compound,food_db
TG(a-15:0/i-12:0/i-18:0)[rac],compound,food_db
TG(a-15:0/i-12:0/18:0)[rac],compound,food_db
TG(i-15:0/12:0/i-18:0),compound,food_db
TG(15:0/i-12:0/i-18:0),compound,food_db
TG(i-15:0/i-12:0/18:0),compound,food_db
TG(i-15:0/i-12:0/i-18:0),compound,food_db
TG(i-15:0/12:0/18:0),compound,food_db
TG(15:0/12:0/18:0),compound,food_db
TG(15:0/12:0/i-18:0),compound,food_db
TG(15:0/i-12:0/19:0),compound,food_db
TG(a-15:0/12:0/19:0)[rac],compound,food_db
TG(a-15:0/12:0/i-19:0)[rac],compound,food_db
TG(a-15:0/i-12:0/i-19:0)[rac],compound,food_db
TG(a-15:0/i-12:0/19:0)[rac],compound,food_db
TG(i-15:0/12:0/i-19:0),compound,food_db
TG(15:0/i-12:0/i-19:0),compound,food_db
TG(i-15:0/i-12:0/19:0),compound,food_db
TG(i-15:0/i-12:0/i-19:0),compound,food_db
TG(i-15:0/12:0/19:0),compound,food_db
TG(15:0/12:0/19:0),compound,food_db
TG(15:0/12:0/i-19:0),compound,food_db
TG(15:0/i-12:0/20:0),compound,food_db
TG(a-15:0/12:0/20:0)[rac],compound,food_db
TG(a-15:0/12:0/i-20:0)[rac],compound,food_db
TG(a-15:0/i-12:0/i-20:0)[rac],compound,food_db
TG(a-15:0/i-12:0/20:0)[rac],compound,food_db
TG(i-15:0/12:0/i-20:0),compound,food_db
TG(15:0/i-12:0/i-20:0),compound,food_db
TG(i-15:0/i-12:0/20:0),compound,food_db
TG(i-15:0/i-12:0/i-20:0),compound,food_db
TG(i-15:0/12:0/20:0),compound,food_db
TG(15:0/12:0/20:0),compound,food_db
TG(15:0/12:0/i-20:0),compound,food_db
TG(a-15:0/12:0/a-21:0)[rac],compound,food_db
TG(15:0/i-12:0/21:0),compound,food_db
TG(a-15:0/12:0/21:0)[rac],compound,food_db
TG(a-15:0/12:0/i-21:0)[rac],compound,food_db
TG(a-15:0/i-12:0/i-21:0)[rac],compound,food_db
TG(a-15:0/i-12:0/21:0)[rac],compound,food_db
TG(i-15:0/12:0/i-21:0),compound,food_db
TG(i-15:0/i-12:0/a-21:0)[rac],compound,food_db
TG(15:0/i-12:0/a-21:0)[rac],compound,food_db
TG(a-15:0/i-12:0/a-21:0)[rac],compound,food_db
TG(15:0/i-12:0/i-21:0),compound,food_db
TG(i-15:0/i-12:0/21:0),compound,food_db
TG(i-15:0/12:0/a-21:0)[rac],compound,food_db
TG(i-15:0/i-12:0/i-21:0),compound,food_db
TG(i-15:0/12:0/21:0),compound,food_db
TG(15:0/12:0/21:0),compound,food_db
TG(15:0/12:0/i-21:0),compound,food_db
TG(15:0/12:0/a-21:0)[rac],compound,food_db
TG(15:0/i-12:0/22:0),compound,food_db
TG(a-15:0/12:0/22:0)[rac],compound,food_db
TG(a-15:0/12:0/i-22:0)[rac],compound,food_db
TG(a-15:0/i-12:0/i-22:0)[rac],compound,food_db
TG(a-15:0/i-12:0/22:0)[rac],compound,food_db
TG(i-15:0/12:0/i-22:0),compound,food_db
TG(15:0/i-12:0/i-22:0),compound,food_db
TG(i-15:0/i-12:0/22:0),compound,food_db
TG(i-15:0/i-12:0/i-22:0),compound,food_db
TG(i-15:0/12:0/22:0),compound,food_db
TG(15:0/12:0/22:0),compound,food_db
TG(15:0/12:0/i-22:0),compound,food_db
TG(a-15:0/12:0/i-24:0)[rac],compound,food_db
TG(a-15:0/i-12:0/i-24:0)[rac],compound,food_db
TG(i-15:0/12:0/i-24:0),compound,food_db
TG(15:0/i-12:0/i-24:0),compound,food_db
TG(i-15:0/i-12:0/i-24:0),compound,food_db
TG(15:0/12:0/i-24:0),compound,food_db
TG(a-15:0/12:0/a-25:0)[rac],compound,food_db
TG(i-15:0/i-12:0/a-25:0)[rac],compound,food_db
TG(15:0/i-12:0/a-25:0)[rac],compound,food_db
TG(a-15:0/i-12:0/a-25:0)[rac],compound,food_db
TG(i-15:0/12:0/a-25:0)[rac],compound,food_db
TG(15:0/12:0/a-25:0)[rac],compound,food_db
TG(15:0/a-13:0/8:0)[rac],compound,food_db
TG(i-15:0/a-13:0/8:0)[rac],compound,food_db
TG(a-15:0/a-13:0/8:0)[rac],compound,food_db
TG(15:0/i-13:0/8:0),compound,food_db
TG(a-15:0/13:0/8:0)[rac],compound,food_db
TG(a-15:0/i-13:0/8:0)[rac],compound,food_db
TG(i-15:0/i-13:0/8:0),compound,food_db
TG(i-15:0/13:0/8:0),compound,food_db
TG(15:0/13:0/8:0),compound,food_db
TG(15:0/a-13:0/10:0)[rac],compound,food_db
TG(i-15:0/a-13:0/10:0)[rac],compound,food_db
TG(a-15:0/a-13:0/10:0)[rac],compound,food_db
TG(15:0/i-13:0/10:0),compound,food_db
TG(a-15:0/13:0/10:0)[rac],compound,food_db
TG(a-15:0/i-13:0/10:0)[rac],compound,food_db
TG(i-15:0/i-13:0/10:0),compound,food_db
TG(i-15:0/13:0/10:0),compound,food_db
TG(15:0/13:0/10:0),compound,food_db
TG(i-15:0/a-13:0/i-12:0)[rac],compound,food_db
TG(15:0/a-13:0/12:0)[rac],compound,food_db
TG(i-15:0/a-13:0/12:0)[rac],compound,food_db
TG(a-15:0/a-13:0/12:0)[rac],compound,food_db
TG(15:0/a-13:0/i-12:0)[rac],compound,food_db
TG(a-15:0/a-13:0/i-12:0)[rac],compound,food_db
TG(15:0/i-13:0/12:0),compound,food_db
TG(a-15:0/13:0/12:0)[rac],compound,food_db
TG(a-15:0/13:0/i-12:0)[rac],compound,food_db
TG(a-15:0/i-13:0/i-12:0)[rac],compound,food_db
TG(a-15:0/i-13:0/12:0)[rac],compound,food_db
TG(i-15:0/13:0/i-12:0),compound,food_db
TG(15:0/i-13:0/i-12:0),compound,food_db
TG(i-15:0/i-13:0/12:0),compound,food_db
TG(i-15:0/i-13:0/i-12:0),compound,food_db
TG(i-15:0/13:0/12:0),compound,food_db
TG(15:0/13:0/12:0),compound,food_db
TG(15:0/13:0/i-12:0),compound,food_db
TG(15:0/a-13:0/a-13:0)[rac],compound,food_db
TG(i-15:0/a-13:0/a-13:0)[rac],compound,food_db
TG(i-15:0/a-13:0/i-13:0)[rac],compound,food_db
TG(15:0/a-13:0/13:0)[rac],compound,food_db
TG(i-15:0/a-13:0/13:0)[rac],compound,food_db
TG(a-15:0/a-13:0/13:0)[rac],compound,food_db
TG(15:0/a-13:0/i-13:0)[rac],compound,food_db
TG(a-15:0/13:0/a-13:0)[rac],compound,food_db
TG(a-15:0/a-13:0/i-13:0)[rac],compound,food_db
TG(15:0/i-13:0/13:0),compound,food_db
TG(a-15:0/a-13:0/a-13:0)[rac],compound,food_db
TG(a-15:0/13:0/13:0)[rac],compound,food_db
TG(a-15:0/13:0/i-13:0)[rac],compound,food_db
TG(a-15:0/i-13:0/i-13:0)[rac],compound,food_db
TG(a-15:0/i-13:0/13:0)[rac],compound,food_db
TG(i-15:0/13:0/i-13:0),compound,food_db
TG(i-15:0/i-13:0/a-13:0)[rac],compound,food_db
TG(15:0/i-13:0/a-13:0)[rac],compound,food_db
TG(a-15:0/i-13:0/a-13:0)[rac],compound,food_db
TG(15:0/i-13:0/i-13:0),compound,food_db
TG(i-15:0/i-13:0/13:0),compound,food_db
TG(i-15:0/13:0/a-13:0)[rac],compound,food_db
TG(i-15:0/i-13:0/i-13:0),compound,food_db
TG(i-15:0/13:0/13:0),compound,food_db
TG(15:0/13:0/13:0),compound,food_db
TG(15:0/13:0/i-13:0),compound,food_db
TG(15:0/13:0/a-13:0)[rac],compound,food_db
TG(i-15:0/a-13:0/i-14:0)[rac],compound,food_db
TG(15:0/a-13:0/14:0)[rac],compound,food_db
TG(i-15:0/a-13:0/14:0)[rac],compound,food_db
TG(a-15:0/a-13:0/14:0)[rac],compound,food_db
TG(15:0/a-13:0/i-14:0)[rac],compound,food_db
TG(a-15:0/a-13:0/i-14:0)[rac],compound,food_db
TG(15:0/i-13:0/14:0),compound,food_db
TG(a-15:0/13:0/14:0)[rac],compound,food_db
TG(a-15:0/13:0/i-14:0)[rac],compound,food_db
TG(a-15:0/i-13:0/i-14:0)[rac],compound,food_db
TG(a-15:0/i-13:0/14:0)[rac],compound,food_db
TG(i-15:0/13:0/i-14:0),compound,food_db
TG(15:0/i-13:0/i-14:0),compound,food_db
TG(i-15:0/i-13:0/14:0),compound,food_db
TG(i-15:0/i-13:0/i-14:0),compound,food_db
TG(i-15:0/13:0/14:0),compound,food_db
TG(15:0/13:0/14:0),compound,food_db
TG(15:0/13:0/i-14:0),compound,food_db
TG(15:0/a-13:0/a-15:0)[rac],compound,food_db
